hour,day,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
416,17.333333333333332,24.79282844229934,7.059234680790121,7.087715275015428,0.028480594225307243,2.9557952407518124,0.0,0.0,52.953695850145145,7.020642898635649,8.647377019529747,1.6267341208940982,360.58867006675683,331.91,0.0,69.1267618501514,7.026253272972274,8.256664953312486,1.2304116803402119,356.03761460613094,291.53,0.0,719.5820799136395,623.44,0.0
417,17.375,24.792554344637786,7.044288306846615,7.072790039367517,0.028501732520902046,2.957956329717164,0.0,0.0,52.95324387106808,6.988032174413943,8.733229879362169,1.7451977049482252,386.8445003126502,380.03,0.0,69.12675264138194,6.991657679074462,8.607069119704414,1.615411440629953,467.44286363705106,407.6,0.0,857.2453202794184,787.63,0.0
418,17.416666666666668,24.79268865159535,7.026924887398109,7.055423979888951,0.028499092490841704,2.9576983655318223,0.0,0.0,52.95351783648552,6.987240698489584,8.680036145569424,1.69279544707984,375.2308377473414,384.48,9.249162252658607,69.12767862624034,6.985531849771986,8.857613262200458,1.8720814124284715,541.7213204187894,515.33,0.0,919.9098565316626,899.8100000000001,0.0
419,17.458333333333332,24.792686478571213,7.014504140752191,7.042974784537803,0.028470643785611927,2.9547456374899084,0.0,0.0,52.95354238559207,6.998578875396898,8.68766345442401,1.6890845790271118,374.4084475972438,356.58,0.0,69.1280554340416,6.998014104361575,9.035518918546094,2.037504814184519,589.592849676322,556.62,0.0,966.9560429110556,913.2,0.0
420,17.5,24.79293342438349,7.007878570986484,7.036329194953892,0.028450623967408717,2.9526973468430753,0.0,0.0,52.95409669006039,7.007996194145946,8.696470123901884,1.6884739297559381,374.27700672246795,383.06,8.782993277532057,69.12883196143143,7.004519537421419,9.065893916770932,2.0613743793495134,596.5066872914255,611.55,15.04331270857449,973.7363913607364,994.6099999999999,20.873608639263466
421,17.541666666666668,24.792931548473142,7.007988460755981,7.036408150040671,0.028419689284690186,2.9494866227147387,0.0,0.0,52.954127935239164,7.025757657910565,8.73665896738523,1.7109013094746652,379.24861465568557,356.1,0.0,69.12879381455392,7.025320368913065,9.052790279172275,2.0274699102592093,586.6953157529069,570.18,0.0,968.8934170313073,926.28,0.0
422,17.583333333333332,24.792893801223197,7.011428192111568,7.218552659244239,0.20712446713267063,21.49600964363047,0.0,0.0,52.95404234429387,7.017806562226544,8.80546424476689,1.7876576825403463,396.2622507883869,393.31,0.0,69.12854585726309,7.018618900155361,9.028622762511059,2.010003862355698,581.6390245045437,592.05,10.410975495456228,999.3972849365612,985.3599999999999,0.0
423,17.625,24.792636578496477,7.013050933199287,7.484650227753239,0.47159929455395133,48.94350700742827,37.6,0.0,52.95329600781623,7.002269834143208,8.760171505898255,1.7579016717550466,389.6608741976568,390.1,0.43912580234319876,69.1277845584808,7.006593745733098,9.108396046053407,2.1018023003203092,608.1962326120442,559.82,0.0,1046.8006138171293,987.5200000000001,0.0
424,17.666666666666668,24.792725390435326,7.0090935054333166,7.3035188020928095,0.2944252966594929,30.556148740527238,54.96,24.403851259472763,52.953413776347716,6.987154423104857,8.626857028008839,1.6397026049039818,363.4613822249632,379.99,16.52861777503682,69.12847003548566,6.9861061819358135,9.287782616134209,2.301676434198395,666.0401965482623,645.81,0.0,1060.0577275137528,1080.76,20.70227248624724
425,17.708333333333332,24.79320904826584,7.005491945184125,7.033933054781834,0.028441109597709513,2.951742729185249,0.0,0.0,52.95441574584626,7.0262024808426355,8.44524347955422,1.4190409987115844,314.5548226078449,337.36,22.805177392155088,69.1300365526094,7.0190077657649175,9.298611603976983,2.279603838212066,659.667958623234,675.86,16.192041376766042,977.1745239602642,1013.22,36.04547603973583
426,17.75,24.793824074835637,7.01280909109832,7.041185978847843,0.028376887749523405,2.945150561265633,0.0,0.0,52.95526338249086,7.075804510843097,7.9872927980621995,0.9114882872191021,202.05027631044433,281.7,79.64972368955566,69.13138182024879,7.067289997370735,9.127667992309927,2.0603779949391923,596.2403521310853,632.78,36.5396478689147,801.2357790027952,914.48,113.24422099720482
427,17.791666666666668,24.79371948433453,7.032105722654517,7.060444092765538,0.028338370111020694,2.941140526150305,0.0,0.0,52.95463109041223,7.100620127752459,7.617683400151749,0.5170632723992892,114.6164258015196,110.82,0.0,69.13077940713156,7.1013888867242265,9.009919701135388,1.9085308144111615,552.29340031752,548.29,0.0,669.8509666451898,659.1099999999999,0.0
