hour,day,user1_flow_kg_s,user1_T_sup_C,user1_T_ret_C,user1_delta_T_C,user1_Q_sup_kw,user1_demand_kw,user1_Q_unmet_kw,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
626,26.083333333333332,94.59549331495758,24.963104159746855,32.23085357664886,7.2677494169020065,2877.8596850222916,2853.82,0.0,22.84864071735232,24.146259171659693,24.18058252520936,0.034323353549666535,3.2828369009495644,0.0,0.0,50.27444468650721,23.641092191443875,26.946285498891456,3.305193307447581,695.5740494630576,728.09,32.515950536942455,65.63266780052471,24.05392863860336,25.59291924069389,1.5389906020905322,422.8197347024852,447.51,24.69026529751477,3999.536306088784,4029.42,29.88369391121614
627,26.125,94.42856996822672,22.466839360655293,29.58257948378472,7.115740123129427,2812.6954808918135,2724.73,0.0,22.849075195592658,21.62792359731967,21.662871395159964,0.03494779784029589,3.342625067196998,0.0,0.0,50.28351881716244,21.096744161489895,24.200039404149756,3.1032952426598612,653.2027153976778,647.81,0.0,65.64347361739611,21.52748332349844,22.92532624614407,1.39784292264563,384.10428334840424,380.86,0.0,3853.3451047050926,3753.4,0.0
628,26.166666666666668,94.21160990530956,19.886459226933535,27.075236285779777,7.188777058846242,2835.036564210395,2737.93,0.0,22.843887201821545,19.02374548785206,19.058956420220696,0.03521093236863493,3.3670282187180653,0.0,0.0,50.280888558376596,18.48751834338248,21.76687636082606,3.279358017443581,690.2255005857645,643.68,0.0,65.6403039820086,18.920669847243616,20.296564695654368,1.375894848410752,378.05505742188046,370.23,0.0,3906.6841504367585,3751.8399999999997,0.0
629,26.208333333333332,93.98466258929284,17.306556006898063,24.521121012462718,7.214565005564655,2838.3527042524865,2769.58,0.0,22.838602362963414,16.46009793112769,16.495127850712404,0.03502991958471213,3.3489440159888386,0.0,0.0,50.27998540227392,15.939154791314172,19.607699497953604,3.668544706639432,772.1260108089997,723.13,0.0,65.63730933965672,16.359228703017376,17.769041044616795,1.4098123415994195,387.3569048181229,369.54,0.0,4001.184563895598,3862.25,0.0
630,26.25,93.76695019081905,14.800379052931078,22.08972880319195,7.289349750260872,2861.1313974865293,2742.76,0.0,22.833374772355462,13.974971159840985,14.009909560703099,0.03493840086211364,3.339430061080357,0.0,0.0,50.27792872861513,13.462430898318921,17.311710525836492,3.8492796275175714,810.1325151343586,808.68,0.0,65.63350521468676,13.87300716698937,15.464889702736771,1.591882535747402,437.35675735685675,389.31,0.0,4111.960100038825,3940.75,0.0
631,26.291666666666668,107.85238076266225,12.381367561908744,21.41969245796192,9.038324896053174,4080.5331361982207,2837.59,0.0,24.785760568183402,11.74103520462913,11.776177780861115,0.035142576231985245,3.6461545202642087,0.0,0.0,54.71985142746636,11.480816177038653,17.33026126613179,5.849445089093136,1339.85808734794,798.72,0.0,71.43243996073089,11.712514333721613,13.799611995570098,2.0870976618484853,624.0759986752192,469.7,0.0,6048.113376741644,4106.01,0.0
632,26.333333333333332,161.61239543438282,11.594610717265189,21.379787844798702,9.785177127533514,6619.765161573157,5425.29,0.0,31.58261411335241,11.765959409712996,11.805501255118385,0.03954184540538819,5.227622660199735,0.0,0.0,70.26571948200865,11.973528755321404,18.953668727933948,6.980139972612545,2053.0846366934934,1893.25,0.0,91.73619961970476,11.773398736855695,15.04878812164223,3.2753893847865356,1257.774847785076,765.04,0.0,9935.852268711926,8083.58,0.0
633,26.375,201.82407978316698,13.97881479635806,23.10105772713816,9.122242930780098,7706.795561274527,7662.73,0.0,36.30345096964285,14.386129083337167,14.43791580677746,0.05178672344029245,7.869833941376963,0.0,0.0,81.12242374051246,14.485758011396829,21.03038538386569,6.5446273724688595,2222.4145222302723,2165.87,0.0,105.91829064697622,14.21775258679762,18.329532085111463,4.111779498313844,1823.0559779267703,1746.01,0.0,11760.135895372945,11574.609999999999,0.0
634,26.416666666666668,204.43930077696123,16.63375918036839,25.532935657818882,8.899176477450492,7615.763169639619,7806.38,190.61683036038085,36.547770461766596,17.02442674840198,17.197630132728875,0.17320338432689653,26.49820687556821,0.0,0.0,81.66972205100483,17.110419565314167,23.96520972259616,6.854790157281993,2343.443385529288,2234.23,0.0,106.635122415252,16.838887679295475,21.064287015659026,4.225399336363552,1886.1110333862875,1843.52,0.0,11871.815795430763,11884.130000000001,12.314204569238427
635,26.458333333333332,205.20896879191602,19.27334661985832,27.9024335296346,8.62908690977628,7412.426586389055,7461.52,49.09341361094539,36.579461365180244,19.662457759859123,19.836737404600147,0.17427964474102353,26.68598245503317,37.22,10.53401754496683,81.72508437965686,19.747811234030145,26.816098013013075,7.06828677898293,2418.0694117463227,2404.18,0.0,106.70935401162923,19.475364198010727,24.034725246303076,4.559361048292349,2036.5998124996902,1869.49,0.0,11893.7817930901,11772.41,0.0
636,26.5,203.49363966174127,21.92249231208397,30.404794534078075,8.482302221994104,7225.43179410461,7396.31,170.87820589539024,36.331654458114755,22.30312482206862,23.13466401944503,0.8315391973764079,126.46406138029809,0.0,0.0,81.13669818932934,22.379680812989495,29.07829489336642,6.698614080376924,2275.1053534856355,2380.23,105.12464651436449,105.94368906435686,22.11514167258394,27.016213981209273,4.901072308625334,2173.5289316066574,2141.62,0.0,11800.530140577202,11918.16,117.62985942279738
637,26.541666666666668,194.86123965013385,24.350431375029284,33.06184229955326,8.711410924523978,7105.803365142774,7093.23,0.0,35.306213554137756,24.700695664478125,25.55464532324151,0.8539496587633835,126.20676566425398,237.57,111.36323433574601,78.75580531203576,24.774051266229687,31.09484221243052,6.320790946200834,2083.78653520722,2119.87,36.08346479277998,102.83557592967222,24.534178746831287,29.359758044154262,4.8255792973229745,2077.2657730176634,2142.26,64.99422698233684,11393.062439031912,11592.929999999998,199.86756096808676
638,26.583333333333332,193.46799767587973,26.531893160852146,35.56460288140548,9.032709720553331,7315.203541851094,7175.49,0.0,35.106592212272716,26.877678589957956,26.92453064450497,0.046852054547013466,6.885199664188422,0.0,0.0,78.28410935748511,26.967494197043944,33.09412371202499,6.126629514981044,2007.6798384737922,2001.92,0.0,102.22056761785242,26.72665160722701,31.40949936167101,4.682847754444001,2003.7685262370744,1954.95,0.0,11333.53710622615,11132.36,0.0
639,26.625,198.16814864021083,28.88753258771995,37.9294725311095,9.041939943389547,7500.5773515476485,7486.41,0.0,35.59851730354199,29.254162806998455,29.30178167582234,0.04761886882388566,7.095944472607966,0.0,0.0,79.40631728534957,29.338773041761296,35.33414969595825,5.995376654196956,1992.8322886311557,1968.04,0.0,103.68743238391983,29.08523511384321,33.76585179983401,4.680616685990799,2031.554234037603,1996.19,0.0,11532.059818689015,11450.640000000001,0.0
640,26.666666666666668,187.22515552818749,31.194990623654153,40.17129402414026,8.976303400486106,7034.94890373854,7548.24,513.2910962614596,34.30723702783505,31.523936225131813,31.568550079931622,0.044613854799809616,6.406999890359642,0.0,0.0,76.4208944262238,31.58658118134034,37.61129886269236,6.024717681352019,1927.2943178782655,1971.12,43.82568212173442,99.78973249969776,31.36737409479021,36.31125945418939,4.943885359399179,2065.1589036338573,2008.19,0.0,11033.809125141022,11527.550000000001,493.7408748589787
641,26.708333333333332,149.90196404530602,32.72533287539681,41.76344021849145,9.038107343094644,5671.318555737445,6540.63,869.3114442625547,29.87243439432152,32.8977243784091,32.93404222603456,0.03631784762546175,4.5414019509577175,0.0,0.0,66.23674027988086,32.88931970755256,38.70847536680859,5.819155659256033,1613.4598019827265,1840.94,227.48019801727355,86.48820523053575,32.806468394368075,38.37355188411017,5.567083489742096,2015.5048306330857,2065.96,50.45516936691433,9304.824590304215,10447.529999999999,1142.7054096957836
642,26.75,118.38149695210932,32.90184918101419,42.93416885734589,10.032319676331696,4971.46531468563,4796.52,0.0,25.95072573443764,32.82315145421986,32.85362753286023,0.030476078640369053,3.310608435665353,0.0,0.0,57.281878831193154,32.750223066024,37.90995058480208,5.159727518778084,1237.2094990255434,1360.67,123.46050097445664,74.7917142900086,32.801076401344694,38.10033943796808,5.299263036623387,1659.0832877897485,1917.25,258.1667122102515,7871.068709936587,8074.4400000000005,203.37129006341365
643,26.791666666666668,104.5055484093594,32.502907240261806,43.3639560662809,10.861048826019093,4751.276870134513,5160.61,409.3331298654866,24.117064699650623,32.33791148763398,32.366021122689894,0.028109635055912463,2.837781020350856,0.0,0.0,53.119420860466775,32.199337955966094,36.88960758744805,4.690269631481954,1042.9184856247239,1094.34,51.42151437527605,69.35471816385926,32.31823565074024,37.12022233555679,4.801986684816548,1394.1072531745087,1376.64,0.0,7191.1403899540965,7631.59,440.4496100459037
644,26.833333333333332,95.04038154290899,31.717119215191445,42.363238692516994,10.646119477325549,4235.441922121873,4277.18,41.738077878127115,22.83790549279059,31.40452304610605,31.43153524980971,0.02701220370365931,2.5823524222372463,0.0,0.0,50.22416927772718,31.20358034239575,35.35183714763281,4.148256805237057,872.1227598456688,974.76,102.63724015433115,65.57342218804403,31.367550766826874,36.45050114139991,5.082950374573038,1395.2208033533498,1387.53,0.0,6505.367837743129,6639.47,134.10216225687145
645,26.875,95.01011307249173,30.753631427452177,39.75629290874823,9.002661481296052,3580.4695038293976,4086.19,505.7204961706025,22.844181061755734,30.425897224504904,30.453288496508808,0.027391272003903566,2.6193107076293245,0.0,0.0,50.24100398318855,30.204424500525324,33.84187977555473,3.6374552750294065,764.989009168515,754.1,0.0,65.59498736863736,30.386085010372124,35.04106525914751,4.654980248775384,1278.1673494139711,1383.4,105.23265058602897,5626.245173119513,6223.6900000000005,597.4448268804872
646,26.916666666666668,94.89847390353428,29.55152037450982,36.87867293875509,7.327152564245267,2910.67480655235,2827.77,0.0,22.845963214402328,29.061418978963086,29.0920019249712,0.03058294600811351,2.9247450538226856,0.0,0.0,50.25238812533879,28.686060576465632,31.97414991565904,3.2880893391934087,691.6709542052357,761.8,70.12904579476424,65.60859948706279,28.983047191488158,32.987420213426425,4.004373021938267,1099.7513860501138,1152.89,53.13861394988635,4705.021891861523,4742.46,37.43810813847722
647,26.958333333333332,94.76344510595618,27.70530220738521,35.06066699560745,7.355364788222239,2917.724494937719,2883.42,0.0,22.84601448325407,27.009871519701736,27.042852201773407,0.032980682071670486,3.1540553091994457,0.0,0.0,50.26000894095771,26.54658217850366,29.511536897951906,2.9649547194482473,623.7920718678894,606.41,0.0,65.61716845998512,26.916262434729436,30.32991009071177,3.4136476559823343,937.6384373773511,1027.16,89.52156262264896,4482.309059492159,4516.99,34.680940507841115
648,27.0,94.62745002813948,25.493759198204717,32.72234914339209,7.22858994518737,2863.3204195375733,2801.73,0.0,22.848341251549833,24.74488032603972,24.778399197532167,0.03351887149244703,3.2058506711511883,0.0,0.0,50.271972656716194,24.269320798583,27.15618600913013,2.886865210547132,607.5075197736572,626.96,19.4524802263428,65.6311532932747,24.655704981930096,27.23987512953812,2.584170147608024,709.9542528536696,828.82,118.86574714633048,4183.988042836051,4257.51,73.52195716394908
649,27.041666666666668,94.47733789589519,23.140328306181484,30.270042479220542,7.1297141730390585,2819.674593304546,2770.85,0.0,22.849513122535523,22.33280281419673,22.36737242055652,0.034569606359792004,3.3065158500293848,0.0,0.0,50.282050333594285,21.814759486324938,24.566774399999694,2.7520149136747563,579.2459227807094,573.38,0.0,65.64272387679048,22.233103254914216,24.30342070574253,2.0703174508283126,568.8827445258312,572.26,3.3772554741688054,3971.109776461116,3916.49,0.0
650,27.083333333333332,94.2770479506253,20.635037058147127,27.698840212738464,7.063803154591337,2787.6855734985115,2701.17,0.0,22.845941043452825,19.79287311036659,19.8278302441907,0.03495713382411125,3.34305939659618,0.0,0.0,50.28254121058221,19.265284561193205,22.094003077314806,2.828718516121601,595.3963603370494,570.54,0.0,65.64319094339234,19.69146286933956,21.582205264556674,1.8907423952171136,519.5427280137806,547.78,28.23727198621941,3905.967721245938,3819.49,0.0
651,27.125,94.04937420253249,18.077616204870274,25.107960963236774,7.0303447583665,2767.781211450846,2711.33,0.0,22.840294985756135,17.2236221259123,17.258887951447665,0.03526582553536528,3.3717470581905924,0.0,0.0,50.280455899591246,16.686574296462894,19.52740101714594,2.8408267206830473,597.9201302432068,606.27,8.349869756793169,65.63936825362994,17.11846379044593,18.791999075883325,1.6735352854373957,459.8312581379216,473.89,14.058741862078364,3828.9043468901646,3791.49,0.0
652,27.166666666666668,93.81801803651784,15.484025816776303,22.381509843149033,6.89748402637273,2708.7952633987884,2653.89,0.0,22.834730501264364,14.611065391336947,14.646794275838033,0.035728884501086355,3.4151876522293505,0.0,0.0,50.27820262024414,14.057835950048627,16.833636788451486,2.7758008384028585,584.2076914661691,576.51,0.0,65.63498564989895,14.499353978217759,16.107372934769064,1.6080189565513052,441.8000725637115,429.63,0.0,3738.218215080898,3660.0299999999997,0.0
653,27.208333333333332,93.61116365845493,12.909066688182866,19.660281726919962,6.7512150387370955,2645.5063553731047,2593.13,0.0,22.83163345941302,12.104461297283136,12.138260486742086,0.033799189458949996,3.230297290929083,0.0,0.0,50.281829866286344,11.669350856757827,15.297901502931383,3.628550646173556,763.7363959312995,578.96,0.0,65.63819892978651,12.021308636115405,13.64641316523419,1.6251045291187847,446.5161592476866,437.86,0.0,3858.98920784302,3609.9500000000003,0.0
654,27.25,93.43272718591881,10.937976847127507,17.618456824218168,6.680479977090661,2612.7984888317333,2540.73,0.0,22.829025150849684,10.41458177023928,10.444463474998367,0.029881704759086247,2.855564413227931,0.0,0.0,50.284691856068015,10.16222285520716,14.248555956032718,4.0863331008255575,860.1392833331614,937.8,77.66071666683854,65.64190532455754,10.376917245302367,12.258671699396498,1.8817544540941302,517.0628731547117,439.39,0.0,3992.8562097328345,3917.9199999999996,0.0
655,27.291666666666668,93.26484957240861,9.626625441309686,18.300803707652328,8.674178266342642,3386.456967897305,2587.16,0.0,22.815398026719816,9.21091505077423,9.240741349890008,0.029826299115779165,2.8485683367562453,0.0,0.0,50.26099054014153,8.930621892599827,14.204141962890628,5.2735200702908,1109.5091051446302,769.98,0.0,65.61103450328334,9.154398734339324,11.760922429411458,2.606523695072134,715.87597355694,580.17,0.0,5214.690614935631,3937.31,0.0
656,27.333333333333332,137.72423392741862,8.454011759869006,18.650116509446715,10.196104749577708,5878.193495833568,4334.7,0.0,28.662507010480088,8.320021926592215,8.635428444647578,0.31540651805536335,37.84286966514568,0.0,0.0,63.59886489617157,8.388447393495928,14.722883273834995,6.334435880339067,1686.3842322935527,1441.8,0.0,83.02785975628144,8.324100046880208,11.670528678989143,3.3464286321089354,1163.0667347346948,839.08,0.0,8765.48733252696,6615.58,0.0
657,27.375,181.42121554996388,9.910940331539477,19.44921355113963,9.538273219600152,7243.643279635148,7222.59,0.0,34.021962027253274,10.29164786262979,10.85698941904798,0.5653415564181916,80.51364524702107,71.36,0.0,75.88358415100191,10.411693144558804,16.45105683214127,6.0393636875824654,1918.3959230652383,1899.69,0.0,99.0732758426686,10.180103744459132,14.104691618892886,3.9245878744337546,1627.6079587420488,1476.15,0.0,10870.160806689457,10669.789999999999,0.0
658,27.416666666666668,190.01337460270656,12.074046762306526,21.129466879856675,9.055420117550149,7202.644813830221,7312.37,109.72518616977868,34.98249017513168,12.433892100857168,12.972367390718844,0.538475289861676,78.85254656445659,76.64,0.0,78.08444967204268,12.541960608917382,18.8402031842117,6.298242575294317,2058.6530553746193,1900.78,0.0,101.95002612486074,12.296525581362035,16.79852708944306,4.502001508081024,1921.2868113256138,1734.04,0.0,11261.437227094912,11023.830000000002,0.0
659,27.458333333333332,189.40823760556395,14.385367543514567,23.150029523031478,8.76466197951691,6949.175162242441,7104.9,155.72483775755882,34.87142779160722,14.734909932897086,15.134006469933375,0.39909653703628933,58.256838582170154,66.64,8.383161417829847,77.81422837695824,14.817389905334291,21.24613678777803,6.42874688244374,2094.038036276935,2179.2,85.16196372306467,101.59948880487815,14.585159126169177,19.525358739326435,4.940199613157258,2101.044467647432,2059.37,0.0,11202.514504748979,11410.11,207.59549525102193
660,27.5,189.32059311043645,16.46517486389059,25.41934368836716,8.954168824476572,7096.1430014384605,6845.38,0.0,34.81892267926572,16.80409686386898,16.975756266716246,0.17165940284726489,25.01970305796422,35.69,10.670296942035776,77.67905998793255,16.901900363172008,22.955138403645112,6.053238040473104,1968.2983938698712,1969.27,0.9716061301287482,101.42451975501413,16.66865288472027,21.61180904806881,4.94315616334854,2098.681406395805,2091.63,0.0,11188.1425047621,10941.970000000001,0.0
661,27.541666666666668,196.15127468754125,18.754072445983958,27.71050119589212,8.956428749908163,7354.027238135839,7397.34,43.312761864161075,35.55757090269584,19.120238671149142,20.09423214014268,0.9739934689935374,144.97307591084666,0.0,0.0,79.36632696977868,19.213747266334067,25.03560073449075,5.821853468156682,1934.1795011172915,1925.27,0.0,103.62931661432218,18.962351808710658,23.71088597072627,4.748534162015613,2059.8776476418398,2052.75,0.0,11493.057462805817,11375.36,0.0
662,27.583333333333332,199.67012387481182,21.19996016955485,29.952008057709175,8.752047888154326,7315.129126337645,7337.33,22.200873662354752,35.909597406825185,21.57655506130202,23.335864115505885,1.7593090542038645,264.45507025479225,277.22,12.76492974520778,80.1635453185531,21.665437955232555,27.485959388696873,5.820521433464318,1953.1609507064036,1897.26,0.0,104.67296773970604,21.404780543827673,26.207858626401908,4.803078082574235,2104.5217020714044,2008.71,0.0,11637.266849370246,11520.52,0.0
663,27.625,202.49821388140612,23.73227181875123,32.39131405074841,8.659042231997184,7339.902292590351,7323.18,0.0,36.18518451117175,24.112162053461102,25.691045946514652,1.5788838930535505,239.15541009592548,235.38,0.0,80.78615641339059,24.19617615194341,30.118298080605904,5.922121928662495,2002.6890108400207,1961.81,0.0,105.48750221250481,23.931482829964196,28.83489040855653,4.903407578592333,2165.2010396922624,2139.92,0.0,11746.94775321856,11660.29,0.0
664,27.666666666666668,194.14298220146588,26.200460453515042,35.0011451341845,8.800684680669455,7152.1626347732,7396.7,244.53736522679992,35.18980030161435,26.548221769571878,28.0345476699559,1.4863259003840206,218.94249963140265,226.77,7.827500368597356,78.47763123408322,26.61411084683117,32.173317464241904,5.559206617410734,1826.2403137397325,1995.26,169.01968626026746,102.47372820444748,26.37847787098419,31.408357909555175,5.029880038570983,2157.5923240490656,2128.4,0.0,11354.9377721934,11747.13,392.1922278065995
665,27.708333333333332,153.0469495409713,27.917487715475023,37.08579702189354,9.168309306418518,5873.718896735764,6950.44,1076.7211032642354,30.307260897134498,28.101059045270325,28.8896449117784,0.7885858665080754,100.04488761707836,196.33,96.28511238292165,67.2542585407802,28.080800360056287,33.220292806142,5.139492446085711,1446.902427144904,1614.73,167.82757285509592,87.81546146424012,27.995689384269838,33.468937734872256,5.473248350602418,2011.9415827748467,2128.04,116.0984172251533,9432.607794272593,10889.54,1456.9322057274076
666,27.75,111.55375225004501,28.00024956135155,38.24662415342528,10.246374592073732,4784.688135904591,4793.82,9.131864095408673,25.108215575761363,27.848998047220796,27.879420417492593,0.03042237027179695,3.19748209062609,0.0,0.0,55.38380976474208,27.715756280283784,32.63438517124074,4.918628890956953,1140.31833486532,1247.95,107.63166513468013,72.31129875475213,27.816032383659113,33.23075932261507,5.414726938955958,1639.0112937816295,1845.02,206.00870621837043,7567.215246642167,7886.789999999999,319.5747533578324
667,27.791666666666668,99.51888396524029,27.33289661222871,37.86397861280021,10.531082000571502,4387.101834714878,4765.79,378.6881652851216,23.49498605795499,27.090666701060368,27.118630794912704,0.027964093852336447,2.7502689558401805,0.0,0.0,51.72522493161376,26.918415762934462,31.20103540667907,4.2826196437446065,927.2804778496276,1015.36,88.07952215037244,67.53267882498434,27.065052166133132,31.796049450498245,4.730997284365113,1337.4141076512133,1411.29,73.87589234878669,6654.54668917156,7192.44,537.89331082844
668,27.833333333333332,94.71979288406635,26.396305334562854,36.473207668304674,10.07690233374182,3995.4620788254483,3887.96,0.0,22.84446746105598,26.031285357657058,26.059644607885794,0.028359250228735533,2.7119083425282473,0.0,0.0,50.25630986905254,25.77704150909878,29.526846120079142,3.7498046109803624,788.857319612201,824.52,35.662680387799014,65.613778709898,25.980982075053795,30.41432377950355,4.433341704449756,1217.658430251163,1243.84,26.181569748836864,6004.68973703134,5956.32,0.0
669,27.875,94.65079091231253,25.18095525390635,34.46570393418267,9.28474868027632,3678.6936619587123,4027.12,348.42633804128764,22.84733685025199,24.755278466824407,24.78426926462556,0.028990797801153434,2.772649520945201,0.0,0.0,50.26649786818079,24.479700231505287,27.91655385167967,3.4368536201743822,723.1674793889247,738.75,15.582520611075324,65.62644151794798,24.702232803570396,28.81212388114631,4.109891077575913,1129.0375657099544,1172.54,43.502434290045585,5533.671356578536,5938.41,404.7386434214641
670,27.916666666666668,94.54657673919957,23.785449455124407,31.067858107933354,7.282408652808947,2882.173220544304,3114.75,232.57677945569594,22.85107098648699,23.267702798981432,23.298684488473356,0.030981689491923703,2.9635405936151784,0.0,0.0,50.281129795608116,22.894539981809,25.869984031271283,2.9754440494622827,626.2619698541398,693.42,67.15803014586015,65.64419619782218,23.191435882730286,26.833380679006297,3.641944796276011,1000.7576472007186,1066.68,65.9223527992815,4512.156378192778,4874.85,362.69362180722237
671,27.958333333333332,94.37851347378206,21.905179860331042,28.243644101020326,6.338464240689284,2504.1272898621114,2444.48,0.0,22.84990466651565,21.179317610315938,21.213451192277297,0.03413358196135974,3.2648669064114135,0.0,0.0,50.2877510625739,20.668690094528074,23.344934888616937,2.6762447940888627,563.3616417003033,544.26,0.0,65.65121434261438,21.070383461576064,24.3093949024078,3.239011440831735,890.1321138318996,915.8,25.66788616810038,3960.8859123007255,3904.54,0.0
672,28.0,94.15999077696125,19.49120886391989,25.628620865304182,6.137412001384291,2419.083780063749,2411.27,0.0,22.84431868901565,18.643865303472303,18.679171781503335,0.03530647803103193,3.376228496793031,0.0,0.0,50.2847256796931,18.09589250562074,20.734461658217697,2.6385691525969577,555.3973331416476,568.13,12.732666858352445,65.64672732543826,18.53237571954936,21.09809809448403,2.565722374934669,705.0533261085092,845.49,140.43667389149084,3682.910667810699,3824.8900000000003,141.9793321893012
673,28.041666666666668,93.91369983506003,16.84294838247883,22.834572795861735,5.991624413382905,2355.443851434451,2242.55,0.0,22.83783969184637,15.92857326712773,15.965052631706717,0.03647936457898737,3.4873979589999813,0.0,0.0,50.281483565991635,15.332867406142132,17.911076052175236,2.5782086460331044,542.6569476145736,529.09,0.0,65.64028663734906,15.80630911456932,17.649648057488154,1.8433389429188338,506.49468349635544,546.44,39.94531650364462,3408.0828805043802,3318.0800000000004,0.0
674,28.083333333333332,93.68324268993314,14.033369598866893,20.086403074032674,6.0530334751657815,2373.7458278129307,2305.71,0.0,22.833172124693753,13.113433492137936,13.149068419542795,0.03563492740485863,3.4059741925264295,0.0,0.0,50.28167079760682,12.586894285602826,15.165959814336603,2.5790655287337767,542.8393241669022,543.19,0.3506758330978528,65.6390598499958,13.007917296384118,14.638736034888804,1.6308187385046864,448.09208115811896,449.93,1.8379188418810486,3368.0832073304787,3298.83,0.0
675,28.125,93.49313968699377,11.70487342531178,17.785299090949405,6.080425665637625,2379.6492684725367,2269.06,0.0,22.831857584098795,11.082364363464647,11.113351734882523,0.030987371417875664,2.961591865182086,0.0,0.0,50.288106596652085,10.782500212940235,13.21582373203967,2.433323519099435,512.2292352977979,529.68,17.450764702202036,65.64724450608371,11.037456545796898,12.614529452237466,1.5770729064405682,433.3786340409987,430.07,0.0,3328.2187296765155,3228.81,0.0
676,28.166666666666668,93.3396697324485,10.206839118326574,16.341695045224352,6.134855926897778,2397.010033540711,2384.85,0.0,22.82708819780216,9.795675224262542,9.824385076428108,0.028709852165565763,2.743346703037361,0.0,0.0,50.28385167244904,9.589417076055398,11.988029195191869,2.3986121191364713,504.8795548930098,482.56,0.0,65.6419064086386,9.762532901885129,11.220667423038552,1.4581345211534238,400.6618588120215,421.33,20.668141187978506,3305.2947939487794,3288.74,0.0
677,28.208333333333332,93.21840443049655,9.201788590031109,15.293943509633245,6.092154919602136,2377.2334233685046,2317.49,0.0,22.822510098001345,8.917709252889235,8.945125402106664,0.0274161492174283,2.619202563131807,0.0,0.0,50.280059291376496,8.762931153948362,12.180039968362475,3.4171088144141137,719.2068478609593,516.42,0.0,65.63590325000358,8.890426399507206,10.348305631313858,1.4578792318066522,400.5550757950873,365.44,0.0,3499.614549587683,3199.35,0.0
678,28.25,93.13720376371059,8.46248918698056,14.67873787996781,6.21624869298725,2423.543392595238,2385.04,0.0,22.819691903547255,8.249423629728117,8.275862782105419,0.026439152377301767,2.5255532416918807,0.0,0.0,50.27834969489921,8.14324060341191,12.267612857583243,4.124372254171334,868.0367151355572,914.42,46.38328486444277,65.6333026981581,8.230063264847598,10.102873339945795,1.8728100750981973,514.5377223835657,423.51,0.0,3808.6433833560527,3722.9700000000003,0.0
679,28.291666666666668,93.06179553182444,7.914758766672081,16.194269443703845,8.279510677031764,3225.3386590476343,2421.18,0.0,22.8104197645132,7.716786528920366,7.744022522490541,0.0272359935701747,2.6006129711203734,0.0,0.0,50.26044195698577,7.554365080827449,12.768963425537162,5.214598344709713,1097.1004409756958,812.93,0.0,65.60947604525583,7.679948759433375,10.108477377417307,2.4285286179839316,666.9741759220914,595.41,0.0,4992.013888916542,3829.5199999999995,0.0
680,28.333333333333332,140.88276788579986,7.227644274839343,17.05394027367074,9.826295998831398,5794.91328830089,4228.53,0.0,29.077736675806058,7.141288295694701,7.472069108181018,0.3307808124863172,40.2624439210421,0.0,0.0,64.56253139939334,7.189210102105371,13.464670367408935,6.275460265303564,1695.9980873761472,1376.22,0.0,84.28590776306925,7.138736784607862,10.585341935839528,3.446605151231666,1216.0340208499986,729.14,0.0,8747.207840448078,6333.89,0.0
681,28.375,182.5229496632016,8.63921189701827,17.832206410052702,9.192994513034431,7023.825339331428,7159.22,135.39466066857221,34.18604411279107,9.014365093308434,9.55483808600769,0.5404729926992555,77.34318812481098,76.12,0.0,76.27418447690467,9.13270041224932,15.408274802912189,6.275574390662868,2003.688838379417,1993.87,0.0,99.58214620308523,8.90093036323032,13.267807319633972,4.366876956403653,1820.3364322852553,1716.25,0.0,10925.193798120912,10945.46,20.26620187908702
682,28.416666666666668,179.82900958824857,10.645057520618693,19.575970430652767,8.930912910034074,6722.871816860763,6947.53,224.65818313923683,33.82450877742496,10.965771196643068,11.509467351781641,0.5436961551385728,76.98160898609049,65.54,0.0,75.42579504346811,11.061682834611869,17.641101003109238,6.579418168497369,2077.3353445379294,1978.65,0.0,98.4768675852417,10.848297151815123,15.530032757315558,4.681735605500435,1929.924563424219,1879.94,0.0,10807.113333809002,10871.66,64.54666619099771
683,28.458333333333332,179.119276767511,12.534137156406198,21.188190166799306,8.654053010393108,6488.750900554512,6524.28,35.5290994454881,33.706729693826546,12.852233258462133,13.368758327184423,0.5165250687222898,72.87981246812998,75.32,2.4401875318700093,75.1412777945701,12.949281146909337,19.558847539932742,6.609566393023405,2078.982192945113,2140.54,61.55780705488678,98.10719136937014,12.738138916182006,17.901158926363255,5.163020010181249,2120.332035676946,1933.39,0.0,10760.9449416447,10673.529999999999,0.0
684,28.5,181.66017823662983,14.450637904591225,23.118593983948614,8.667956079357388,6591.36956030951,6483.6,0.0,33.96996617186991,14.772685074307052,15.18975147106396,0.4170663967569084,59.306123595425,57.37,0.0,75.73514869038272,14.868166423787022,21.04601914388559,6.177852720098569,1958.5481679237764,1981.61,23.06183207622348,98.88516614325654,14.653841505131195,20.079583394554867,5.425741889423671,2245.8952749469577,2262.76,16.864725053042548,10855.11912677567,10785.34,0.0
