hour,day,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
21,0.875,24.793791869055575,7.135912692230934,7.839054838059426,0.7031421458284921,72.97688223548512,56.96623625410068,0.0,52.95685330571475,7.215177175301526,10.090876707896568,2.875699532595042,637.4775608793968,512.6961262869062,0.0,69.13276039297438,7.236304054765983,10.173362740252248,2.9370586854862646,849.9546346869764,683.5948350492081,0.0,1560.4090778018585,1253.257197590215,0.0
22,0.9166666666666666,24.793968378233284,7.151598276534267,7.864522445403929,0.7129241688696615,73.99265398575061,84.00019659563334,10.007542609882734,52.95717550529287,7.087630217471447,9.998350149318496,2.9107199318470487,645.2447172779425,756.0017693607,110.75705208275747,69.13311358248828,7.0881714170508126,10.06024675242161,2.972075335370798,860.0924877864829,1008.0023591476,147.9098713611171,1579.329859050176,1848.0043251039333,268.6744660537572
23,0.9583333333333334,24.793972895843364,7.146933681316419,7.766478579824447,0.6195448985080283,64.30105985783842,58.495881339046214,0.0,52.956892148514655,7.14497951507595,9.66492547922361,2.5199459641476603,558.6154488094918,526.4629320514159,0.0,69.13255118817877,7.145959050225283,9.71915232578052,2.573193275555237,744.6534667037276,701.9505760685545,0.0,1367.5699753710578,1286.9093894590167,0.0
24,1.0,24.79395980474033,7.141675981508516,7.7340825661717725,0.5924065846632569,61.48440773178316,64.81818656449089,3.333778832707729,52.95671875440934,7.104813602819386,9.508474941006707,2.4036613381873213,532.836013117838,583.363679080418,50.527665962580045,69.13220668384386,7.105157938548178,9.559359743487043,2.454201804938865,710.2151215662439,777.8182387738906,67.60311720764673,1304.535542415865,1426.0001044187995,121.4645620029346
25,1.0416666666666667,24.794321007602946,7.134364310560061,7.631051472786503,0.4966871622264417,51.550677657342206,52.66389563202972,1.1132179746875153,52.957126287295914,7.137725422798807,9.13856334636276,2.000837923563953,443.54281094168596,473.9750606882675,30.432249746581533,69.13245019632161,7.133934063961844,9.176752888630888,2.0428188246690446,591.1681457682805,631.9667475843564,40.798601816075916,1086.2616343673087,1158.6057039046536,72.34406953734492
26,1.0833333333333333,24.793945750772295,7.133447612705339,7.593865571768621,0.46041795906328176,47.78560908812874,44.90495574545203,0.0,52.95615645491402,7.127207579700947,8.976107993959992,1.8489004142590453,409.8540211151421,404.14460170906824,0.0,69.13107234109064,7.131848297128999,9.019610658714589,1.8877623615855894,546.2857102932164,538.8594689454243,0.0,1003.9253404964873,987.9090263999445,0.0
27,1.125,24.793464916725974,7.128623701698033,7.6025235920191445,0.47389989032111135,49.18391059554436,45.17460557415143,0.0,52.95514466372791,7.083331509502946,8.989112492061157,1.9057809825582108,422.454919333954,406.57145016736285,0.0,69.12976404706876,7.090251700243662,9.036164092631543,1.9459123923878812,563.1026645729848,542.095266889817,0.0,1034.7414945024832,993.8413226313313,0.0
28,1.1666666666666667,24.793764211575322,7.114976974833488,7.559180013526015,0.4442030386925273,46.102366178665015,47.72749817971203,1.6251320010470138,52.955668380954506,7.072068937488823,8.851434923365595,1.7793659858767716,394.43637810997996,429.54748361740826,35.111105507428306,69.13033114064581,7.069392734090909,8.88603020029308,1.8166374662021711,525.6977618300366,572.7299781565443,47.03221632650775,966.2365061186815,1050.0049599536646,83.76845383498312
29,1.2083333333333333,24.792462586671714,7.102040309937266,7.624115549844903,0.5220752399076369,54.18162014997881,38.875457538147046,0.0,52.95316654866399,7.039293594145727,9.150232086953695,2.1109384928079677,467.91475356514235,349.8791178433235,0.0,69.127314525808,7.055482059930807,9.211265278689737,2.1557832187589305,623.8123903083743,466.5054904577646,0.0,1145.9087640234957,855.2600658392352,0.0
30,1.25,24.792394309988683,7.075302844007131,7.698164248265233,0.622861404258102,64.64115608884077,64.2682368714758,0.0,52.95339136789709,6.950873752507961,9.483067995916604,2.532194243408643,561.293509902096,578.4141318432823,17.1206219411863,69.12784397285506,6.953164408059403,9.538816095379696,2.5856516873202926,748.2078435490226,771.2188424577097,23.010998908687043,1374.1425095399595,1413.9012111724678,39.75870163250829
31,1.2916666666666667,24.791665161469112,7.041733026235969,7.76217640512982,0.7204433788938509,74.76610839855918,59.600133749271386,0.0,52.95222698278549,6.949588493739962,9.89621261078952,2.9466241170495584,653.1428738045186,536.4012037434425,0.0,69.12659965500609,6.958958567453411,9.968430287387548,3.0094717199341368,870.8326127245914,715.2016049912565,0.0,1598.7415949276692,1311.2029424839704,0.0
32,1.3333333333333333,26.179069258924475,7.001260367212846,8.071942863346852,1.0706824961340056,117.33136652947458,84.88298432465857,0.0,55.916768682600576,6.7880501684825,11.205879834888613,4.417829666406113,1034.0707594158587,763.9468589219271,0.0,72.99851714069892,6.817854079777171,11.330350736329946,4.512496656552774,1378.89169312557,1018.5958118959027,0.0,2530.2938190709033,1867.4256551424883,0.0
33,1.375,26.18264626666416,6.927574959636088,8.12250027763924,1.1949253180031523,130.96448075187342,145.0755867229087,14.111105971035272,55.92476041607974,6.756042222243069,11.692367373755127,4.936325151512058,1155.5988868034792,1305.6802805061784,150.0813937026992,73.00915227221398,6.7352526436936175,11.776210580506813,5.040957936813196,1540.5989706293124,1740.9070406749038,200.30807004559142,2827.162338184665,3191.662907903991,364.500569719326
34,1.4166666666666667,28.402310812735564,6.884405805644441,8.081861807959148,1.1974560023147074,142.36802651586362,111.15356490535859,0.0,60.66638475087001,6.913832095512425,11.847756116859989,4.933924021347564,1252.9674719825018,1000.3820841482274,0.0,79.20121406174056,6.905420698277275,11.944143138119419,5.038722439842144,1670.5193040498812,1333.842778864303,0.0,3065.854802548247,2445.378427917889,0.0
35,1.4583333333333333,28.407046508421534,6.8796128657768785,8.15795096015851,1.278338094381632,152.0096074066529,167.00797155066908,14.998364144016193,60.67670628397391,6.9038957900618625,12.177981089460072,5.27408529939821,1339.579125693686,1503.071743956022,163.492618262336,79.21486159966486,6.8993330977401515,12.285226576211592,5.3858934784714405,1785.9267879573142,2004.095658608029,218.16887065071478,3277.515521057653,3674.17537411472,396.6598530570668
36,1.5,27.387262380372167,6.8892156162146065,8.16761580049466,1.2784001842800539,146.55973501293872,129.43498459232083,0.0,58.498322199633485,6.960501014210102,12.244731453951962,5.28423043974186,1293.9705217249711,1164.9148613308876,0.0,76.37017998579913,6.953510815114611,12.34987902350808,5.396368208393469,1725.14106508872,1553.2198151078499,0.0,3165.67132182663,2847.5696610310583,0.0
37,1.5416666666666667,32.328359894662924,6.915638614666442,8.212790120219942,1.2971515055535008,175.53899204970506,157.0869912384874,0.0,69.05329640836459,6.997331408876281,12.317044795529387,5.319713386653106,1537.7009178094827,1413.7829211463863,0.0,90.15384627770185,6.992862024023376,12.42491527990532,5.432053255881945,2049.969988734054,1885.0438948618487,0.0,3763.2098985932416,3455.913807246722,0.0
38,1.5833333333333333,34.2261819247217,6.951390318609402,8.255819393101536,1.304429074492134,186.88659383278886,182.4586100741839,0.0,73.1073428718776,7.024459599630239,12.35636697413505,5.3319073745048104,1631.7094163456204,1642.127490667655,10.4180743220345,95.4480744087292,7.022313185327475,12.466606748042517,5.444293562715043,2175.2437530042835,2189.5033208902064,14.259567885922934,3993.839763182693,4014.0894216320453,20.24965844935241
39,1.625,29.852283769744933,6.982358288785568,8.268351282711567,1.2859929939259986,160.6998190895195,177.43545711764526,16.73563802812575,63.76396489006443,7.033046720371411,12.327790202877242,5.294743482505831,1413.2515238603914,1596.9191140588073,183.66759019841584,83.24655824833978,7.033271053955745,12.440076329174278,5.406805275218534,1884.1099361558913,2129.2254854117427,245.11554925585142,3458.061279105802,3903.5800565881955,445.5187774823935
40,1.6666666666666667,27.66355879151971,7.000945999516894,8.287424095240564,1.2864780957236697,148.97372235313625,134.98158442511277,0.0,59.088509287581374,7.027329891087401,12.343761956460112,5.316432065372711,1314.9902303439956,1214.8342598260156,0.0,77.14094111903347,7.027287104756825,12.456501789423378,5.429214684666553,1753.1584610879343,1619.779013101354,0.0,3217.122413785066,2969.594857352482,0.0
